regio1,serviceCharge,heatingType,telekomTvOffer,telekomHybridUploadSpeed,newlyConst,balcony,picturecount,pricetrend,telekomUploadSpeed,totalRent,yearConstructed,scoutId,noParkSpaces,firingTypes,hasKitchen,geo_bln,cellar,yearConstructedRange,baseRent,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,baseRentRange,typeOfFlat,geo_plz,noRooms,thermalChar,floor,numberOfFloors,noRoomsRange,garden,livingSpaceRange,regio2,regio3,description,facilities,heatingCosts,energyEfficiencyClass,lastRefurbish,electricityBasePrice,electricityKwhPrice,date,americanArea
Nordrhein_Westfalen,220.0,central_heating,ONE_YEAR_FREE,,False,True,34,4.37,40.0,1170.0,1973.0,115466459,,gas,True,Nordrhein_Westfalen,True,3.0,920.0,78,92.0,Münster,refurbished,normal,no,Albachtener Stra&szlig;e,Albachtener_Straße,True,6,apartment,48163,3.0,123.0,2.0,3.0,3,False,4,Münster,Albachten,Die Wohnung befindet sich im 2. Obergeschoss in einer sehr gepflegten Eigentumswohnanlage in der Albachtener Straße.,"Diese Wohnung verfügt über ein sehr großes Wohnzimmer mit Zugang auf den Balkon, ein gemütliches Schlafzimmer,  ein Kinder-/Arbeitszimmer, eine offene Küche inkl. EBK (30,00 €/Mo., bereits in der Gesamtmiete enthalten), ein modernes Bad mit einer Dusche sowie einen Flur. Zu der Wohnung gehört ein separater Kellerraum. Zur allgemeinen Nutzung steht ein Fahrradkeller sowie ein Wasch-/Trockenkeller zur Verfügung.",,,2020.0,,,Feb20,990.2787999999999
Nordrhein_Westfalen,400.0,combined_heat_and_power_plant,,,True,True,11,6.48,,2395.0,2019.0,111160061,1.0,combined_heat_and_power_fossil_fuels,False,Nordrhein_Westfalen,True,9.0,1995.0,,159.0,Münster,first_time_use,sophisticated,no,no_information,,True,8,apartment,48145,4.0,,3.0,4.0,4,False,7,Münster,Mauritz_West,"Elegante 159m² Wohnung mit großer Dachterrasse im 3. OG eines 2018/2019 erstellten Neubaus mit 13 Wohneinheiten in der Schaumburgstraße. Dieser Neubau eines eleganten Stadthauses, zeichnet sich durch einen kompakten aber auch zugleich großzügigen Baukörper mit sehr guter Bauausführung und modernsten Baumaterialien, sowie hochwertiger Haustechnik aus. Das Haus verfügt über einen Aufzug vom Keller bis zum 3. Obergeschoss. Jede Wohneinheit besticht durch ihren klaren und praktischen Grundriss sowie durch ihren hohen Wohn- und Lebenswert.","In der gesamten Wohnung Eichenstabparkett, Fußbodenheizung und die Bäder mit anthrazitfarbenen Fliesen. Elektrische Rollläden. Gegensprechanlage.",,,2019.0,,,May19,1711.4601
Nordrhein_Westfalen,100.0,district_heating,ONE_YEAR_FREE,,False,True,11,5.94,40.0,1068.0,1993.0,113076287,,district_heating,False,Nordrhein_Westfalen,True,5.0,868.0,44,95.6,Münster,mint_condition,sophisticated,negotiable,Keltenweg,Keltenweg,False,6,roof_storey,48167,2.0,72.0,2.0,2.0,2,False,4,Münster,Gremmendorf_West,"Es handelt sich hierbei um eine rund 96,00 m² große 2-Zimmerwohnung im Dachgeschoss eines ruhigen Mehrfamilienhauses. Die hochwertige Wohnung kann sofort angemietet werden und ist wie folgt aufgeteilt: - Wohnzimmer mit Zugang Dachterrasse - Schlafzimmer mit Zugang Dachterrasse - Küche - Tageslichtbadezimmer mit Dusche und Badewanne - Diele mit Abstellschrank - ruhig gelegene Dachterrasse nach Südwest - Kellerabteil",Alle Naßräume und die Diele wurden mit modernen weißen Fliesen ausgestattet. Die Wohnung verfügt über eigene Warmwasser-/ und Kaltwasserzähler sowie Heizungszähler.,100.0,B,,,,Oct19,1029.02884
Nordrhein_Westfalen,65.0,,ONE_YEAR_FREE,,False,False,6,6.45,40.0,,,107372464,1.0,,True,Nordrhein_Westfalen,True,,420.0,33d,35.0,Münster,,,,Grevingstr.,Grevingstr._,False,3,apartment,48151,1.0,,1.0,,1,False,1,Münster,Geist,modernes App. ca. 35 qm Pantry-EBK im Dielenbereich weißes Bad mit Wanne Wohnbereich mit Laminatboden,DIESES OBJEKT IST MAKLERCOURTAGEFREI,,,,90.76,0.1915,Sep18,376.7365
Nordrhein_Westfalen,95.0,central_heating,ONE_YEAR_FREE,10.0,False,True,29,5.49,2.4,490.0,2017.0,109847275,1.0,gas,True,Nordrhein_Westfalen,True,9.0,395.0,,14.0,Münster,refurbished,sophisticated,no,no_information,,False,2,other,48155,1.0,124.5,0.0,1.0,1,True,1,Münster,Mauritz_Ost,Ich vermiete hier innerhalb meines Hauses ein vollmöbliertes Zimmer im 1. Obergeschoss. Zur Mitbenutzung stehen folgende Flächen zur Verfügung: Erdgeschoss: Wohn/Esszimmer mit Kaminofen Voll eigerichtete Küche Diele Gäste-WC Garten/Terrassen 1. Obergeschoss: Diele Bad sep. WC eigenes Zimmer Keller: Waschkeller inkl. Mitbenutzung Wama/Trockner Kellerabteil auf Wunsch,Das Haus wurde im Jahr 2016 komplett saniert und Ende Januar 2017 erstmals nach Sanierung bezogen.,,,2017.0,,,May19,150.69459999999998
Nordrhein_Westfalen,125.0,central_heating,ONE_YEAR_FREE,,False,True,12,6.1,40.0,1005.0,,110742164,1.0,geothermal,False,Nordrhein_Westfalen,True,,724.0,,72.4,Münster,,sophisticated,no,no_information,,True,5,terraced_flat,48167,2.0,18.2,0.0,,2,False,3,Münster,Gremmendorf_Ost,"Diese gepflegte 2-Zimmer-Terrassenwohnung befindet sich am Gremmendorfer Weg 47 in Münster-Gremmendorf. Das Wohnhaus mit insgesamt 6 Wohneinheiten ist unterkellert und mit einem Aufzug ausgestattet. Sie wohnen hier in einem schönen Umfeld. Die Erdgeschoss-Wohnung besticht durch Ihren gelungenen sowie praktischen Grundriss. Die Ausstattung der Wohnung ist einheitlich und qualitativ hochwertig. So verfügt diese Wohnungen über jeweils zwei Terrassen, ein modernes innenliegendes Badezimmer, über einen Schlafraum, einen hellen Wohnraum mit offener Küche (ohne EBK) sowie einen Abstellraum. Über den Wohn-/Essbereich gelangen Sie auf die beiden Terrassen, wo Sie je nach Tageszeit die Sonne genießen können. Die Bodenbeläge sind einheitlich mit hellen Feinsteinfliesen ausgestattet. Die angenehme Fußbodenheizung und die großen Fensterfronten sorgen zusätzlich für´s Wohlfühlambiente. Jedem Mieter steht ein separater und abschließbarer Kellerraum zur Verfügung. Ein gemeinschaftlich genutzter Wasch- und Trockenkeller ist ebenfalls vorhanden. Die Reinigung der Hausflure, Treppenhäuser, der Winterdienst und die Pflege der gemeinschaftlichen Grünanlagen wird durch einen Hausmeisterservice erledigt, sodass auch hier ein schönes, sauberes und vor allem bequemes Wohnen garantiert werden kann. Lassen Sie sich bei einer Besichtigung von den Vorzügen dieser top ausgestatteten Wohnanlage überzeugen!","- gute Verkehrsanbindung - EG-Wohnung mit zwei Terrassen - moderne Feinsteinfliesen grau - innenliegendes Bad mit Dusche bzw. mit Dusche und Badewanne - weiße Kunststofffenster 3fach Verglasung - Fußbodenheizung (Erdwärme) - Rollläden/ Jalousien - Kabel-TV - Aufzug in alle Etagen - Stellplatz (zzgl. 40,00 €) - separater Kellerraum - gemeinschaftlicher Waschkeller",85.0,A_PLUS,,,,May19,779.30636
Nordrhein_Westfalen,,,ONE_YEAR_FREE,,False,True,9,7.0,40.0,1280.0,,107363641,,,False,Nordrhein_Westfalen,False,,1280.0,20,110.0,Münster,,,,Hornstra&szlig;e,Hornstraße,False,7,ground_floor,48151,3.0,,,,3,True,5,Münster,Josefsviertel,"Wir vermieten von privat diese schöne 3 Zimmerwohnung im Josefsviertel. Die Wohnung hat 110 qm und wurde letztes Jahr frisch renoviert. Durch die Eingangstür gelangt man in einen Flur von dem aus das Badezimmer, beide Schlafzimmer und das Wohnzimmer zu erreichen sind. Im Wohnzimmer befindet sich der Zugang zur Küche. Eins der Schlafzimmer hat Zugang zu dem Wintergarten, aus welchem man über eine Treppe in den eigenen Garten gelangt. Miete: 1280 Euro inklusive Nebenkosten zuzüglich Heiz- und Stromkosten. Ausstattung: Im Flur befindet sich eine Nische, welche als Abstellmöglichkeit und als Gaderobe genutzt werden kann. Das Badezimmer ist ausgestattet mit einer ebenerdigen Dusche, einer Eckbadewanne und einer Handtuchheizung. Im Bad findet sich außerdem der Anschluss für die Waschmaschine. In der seperaten Küche befindet sich eine Einbauküche mit allen Elektrogeräten, die übernommen werden müsste. Lage: Die Innenstadt, der Bahnhof und Einkaufsmöglichkeiten sind sowohl fußläufig als auch mit dem Fahrrad innerhalb weniger Minuten zu erreichen. Wir freuen uns über ernst gemeinte Anfragen, bevorzugt per Telefon: 01634782160 (Bitte keine Anrufe nach 21 Uhr)",,,,,90.76,0.1915,Sep18,1184.029
Nordrhein_Westfalen,353.0,,ONE_YEAR_FREE,,False,True,13,5.95,40.0,,1974.0,115265492,,,False,Nordrhein_Westfalen,False,3.0,719.0,65,83.0,Münster,well_kept,,,Br&uuml;ningheide,Brüningheide,False,5,,48159,3.0,201.0,,7.0,3,False,4,Münster,Kinderhaus_West,Die 3 Zimmer Wohnung befindet sich in der zehnten Etage eines gepflegten Mehrfamilienhauses. Zwei  Aufzüge gibt es hier in dem Haus. Zu jeder Wohnung gehört auch ein Kellerraum.,Die Wohnung verfügt über: 1 Wohnzimmer 2 Schlafzimmer 1 Küche 1 Diele 1 Bad 1 Balkon,,,,,,Feb20,893.4037
Nordrhein_Westfalen,200.0,oil_heating,ONE_YEAR_FREE,,False,True,16,3.95,40.0,1095.0,1971.0,101696944,1.0,oil,True,Nordrhein_Westfalen,False,3.0,895.0,22,0.0,Münster,refurbished,sophisticated,negotiable,Alte Reitbahn,Alte_Reitbahn,False,6,maisonette,48153,3.0,171.4,2.0,2.0,3,False,1,Münster,Berg_Fidel,"Diese Wohnung ist auf zwei Etagen aufgeteilt und bietet eine ideale Raumaufteilung. Der Eingang der Wohnung liegt im zweiten Obergeschoss. Dort gelangen Sie in den hellen Eingangsbereich, der Platz für Garderobenmöbel und –schränke bietet. Der offene Raumplan kombiniert Eingangs-, Wohn- und Essbereich und bietet somit maximalen Komfort und viel Licht. Der großzügig geschnittene Wohn-/ Essbereich bietet genug Platz für ein Oversize-Sofa sowie einen großen Esstisch. Eine große TV-Nische bietet zudem Platz für alle elektronischen Geräte und Audioanlagen. Vom Wohn-/Esszimmer geht die Küche ab, welche bereits mit einer neuen Einbauküche ausgestattet ist. Zudem wurde ein Tresen in U-Form eingebaut, an dem morgens gefrühstückt werden kann. Ebenfalls vom Wohnzimmer aus gelangen Sie in das neu sanierte Bad, mit Fenster und Wanne, Waschmaschinenanschluss und genug Platz für Ihre Badezimmermöbel. Ein Abstellraum bietet schließlich reichlich Platz um Geräte sowie Lebensmittelkonserven zu verstauen. Im Wohn-/Esszimmer ist pflegeleichter und moderner Parkettboden verlegt. Die großen Schiebefenster im Wohnzimmer bieten viel Licht und ermöglichen ein einfaches Lüften ohne Platz einzubüßen. Alle Fenster, sowie die Balkonfront, sind mit Rollläden zum einfachen Verdunkeln ausgestattet. Der 10 qm große Balkon bietet genug Platz für Ihre Balkonmöbel. Den eingebauten Pflanzkasten können Sie nach Ihrem persönlichen Geschmack bepflanzen. Vom Wohnzimmer aus führt eine Treppe zum Dachgeschoss. Dort finden Sie einen großzügig geschnittenen Raum mit neu geschliffenem Holzdielen-Boden. Der Raum ist mit mehreren geschlossenen Einbauschränken ausgestattet, sowie mit einem modernen offenen Schranksystem. Im Dachgeschoss finden Sie ebenfalls einen weiteren kleineren Raum. Die Wohnung bietet ebenfalls einen Kellerraum. Auf Wunsch kann ein Stellplatz in der Tiefgarage gemietet werden. Kleinere Haustiere sind nach Absprache erlaubt, Hunde können allerdings nicht in der Wohnung gehalten werden.","EBK, vollständig saniertes Wannenbad mit Fenster, Balkon, Abstellraum,  Parkettboden",,NO_INFORMATION,2017.0,,,Oct19,0.0
Nordrhein_Westfalen,320.0,heat_pump,,,False,False,7,4.3,,1725.0,,115169804,2.0,environmental_thermal_energy,True,Nordrhein_Westfalen,False,,1405.0,116,165.0,Münster,well_kept,sophisticated,negotiable,Im Aatal,Im_Aatal,False,7,roof_storey,48157,6.0,,,,5,True,7,Münster,Sprakel,"Diese schöne Wohnung im Dachgeschoss auf einem ehemaligen Bauernhof zeichnet sich durch die ländliche Lage aus. Nach Westen mit Blick über eine Futtergraswiese auf die münstersche Aa lassen sich Rehe, Wildgänse, bis zu 10 Störche gleichzeitig oder auch wunderschöne Sonnenuntergänge beobachten. Beachten Sie auch den ca. 2.500 m² großen Garten, in dem es sich wunderbar vom Alltag erholen lässt. Die Wohnung kann ab dem 1.3.2020 bezogen werden. Zu der Wohnung zählen sechs attraktive Zimmer und zwei Badezimmer. Zur Verfügung steht Ihnen außerdem ein oder mehrere Stellplätze. Parkplatzsuche ist hier ein Fremdwort.","Die Wohnung wird über eine Kombination aus Wärmepumpe mit Fussbodenheizung beheizt. Warmwasser wird über eine zusätzliche Gas-Brennwert-Zentraltherme erwärmt. Sämtliche Aussenflächen sind wärmegedämmt. Der Wohnungszugang liegt im ersten Obergeschoss, die Wohnung selbst erstreckt sich über drei Etagen.",,,,,,Feb20,1776.0435
Nordrhein_Westfalen,350.0,floor_heating,ONE_YEAR_FREE,,True,True,19,5.22,40.0,2800.0,2020.0,115438457,1.0,liquid_gas,False,Nordrhein_Westfalen,False,9.0,2450.0,450,210.0,Münster,first_time_use,sophisticated,yes,Dyckburgstr.,Dyckburgstr.,False,9,other,48157,6.0,,0.0,1.0,5,True,7,Münster,Gelmer_Dyckburg,"Bei dieser kultur- und landschaftsprägenden Immobilie handelt es sich um einen Erstbezug in eine Wohnung im Erdgeschoss / 1. OG, die durch eine gehobene Innenausstattung besticht und ab sofort bezogen werden kann. Zu der Wohnung zählen neben einen großem offenem Bereich für Küche, Essen und Wohnen weitere 4 schöne Zimmer. Nicht nur zwei Badezimmer, sondern auch ein separates Gäste-WC sowie zwei Wirtschaftsräume. Die letzte Modernisierung fand erst im Jahr 2020 statt. Die Immobilie ist barrierefrei zugängig und überzeugt durch den guten und atemberaubenden Schnitt. Zu einem ganz besonderen Schmuckstück wird die Immobilie dadurch, dass sie nicht nur einen alten westfälischen Kamin besitzt, sondern sie auch vom Wintergarten und dem großen Garten selbst einen herrlichen Blick ins grüne und auf die Werse hergibt.  Ein Stellplatz für Ihr Auto steht Ihnen außerdem zur Verfügung.","Eichendielen, Wintergarten, zwei Terrassen, Garten. Fußbodenheizung ...",,,2020.0,,,Feb20,2260.419
Nordrhein_Westfalen,230.0,district_heating,,,True,True,1,5.94,,740.0,2018.0,107101049,1.0,steam_district_heating,True,Nordrhein_Westfalen,False,9.0,510.0,156 a,51.0,Münster,first_time_use,sophisticated,negotiable,Breslauer Stra&szlig;e,Breslauer_Straße,True,4,ground_floor,48157,2.0,,0.0,0.0,2,False,2,Münster,Coerde,Moderne seniorengerechte/barrierefreie Wohnungen mit wohnortnaher Versorgung im Herzen des Stadtteils Coerde.,- rutschfeste Beläge in heller Holzoptik - Wohnungen sind mit einer hochwertigen Markenküche ausgestattet (Kosten für die Küche sind in den Nebenkosten enthalten) - siehe beiliegendes Exposé,,NO_INFORMATION,2018.0,90.76,0.1915,Sep18,548.9589
Nordrhein_Westfalen,150.0,gas_heating,ONE_YEAR_FREE,,False,True,8,6.35,10.0,800.0,1953.0,111362274,,gas,True,Nordrhein_Westfalen,True,2.0,650.0,9,47.0,Münster,first_time_use_after_refurbishment,sophisticated,no,An den M&uuml;hlen,An_den_Mühlen,False,5,apartment,48151,2.0,,3.0,4.0,2,False,2,Münster,Pluggendorf,"Bei dieser traumhaften Immobilie handelt es sich um den Erstbezug einer hellen und sehr ruhigen Wohnung im zweiten OG, die durch eine gehobene und moderne Innenausstattung besticht und ab sofort bezogen werden kann. Das Appartment verfügt über ein Schlafzimmer, ein offener Wohn/—Essbereich mit einer modernen Einbauküche , ein Badezimmer mit ebenerdiger Dusche sowie einen großen Balkon zur Südseite. Auf dem ruhigen Balkon kann man sich wunderbar vom Alltag erholen. Die Fertigstellung der Komplettsanierung erfolgte erst vor Kurzem im Jahr 2019. Zur Wohnung gehören weiterhin ein großer Kellerraum, ein gemeinschaftlicher Wasch— und Fahrradkeller.","Erstbezug nach Sanierung Südbalkon Parkettfußboden Offene Wohnküche inkl. Einbauküche Bodentiefe Fenster zur Südseite Großer Kellerraum, Waschkeller, Fahrradkeller",,,2019.0,,,May19,505.9033
Nordrhein_Westfalen,137.4,district_heating,,,True,True,6,4.82,,636.75,2020.0,114862985,1.0,district_heating,False,Nordrhein_Westfalen,True,9.0,397.61,6,65.72,Münster,first_time_use,sophisticated,no,Jacob-von-Korbach-Weg,Jacob-von-Korbach-Weg,False,2,ground_floor,48167,2.0,,0.0,2.0,2,False,3,Münster,Wolbeck,"Für den Bezug dieser Wohnung (Sozialwohnung) ist ein Wohnberechtigungsschein (WBS) der Einkommensgruppe A erforderlich. Aufgrund der Wohnungsgröße ist die Wohnung an Zwei zum Haushalt gehörende Person zu vermieten. 2-Zmmerwohnung in einem Mehrfamilienhaus (Neubau) gelegen, ist ab 01.03.2020 bezugsfrei. Die Wohnung verfügt über ein Schlafzimmer, einen offenen Wohn- und Küchenbereich, einen Abstellraum, einem Badezimmer mit Dusche und separater Badewanne und einem Balkon.",- Neubau/Erstbezug - barrierefrei - Fenster mit 3-fach Isolierverglasung - Außenjalousien - Terrasse - Dusche und separate Badewanne - Waschmaschinenanschluss im Badezimmer - hochwertiger Vinylboden - Gegensprechanlage - Fernsehversorgung über Satellit - separater Kellerraum - Fahrradabstellbereiche - Fernwärme,61.74,,,,,Feb20,707.403508
Nordrhein_Westfalen,250.0,central_heating,ONE_YEAR_FREE,,False,True,7,6.93,10.0,1350.0,,107299632,,gas,True,Nordrhein_Westfalen,False,,1100.0,23,96.0,Münster,mint_condition,sophisticated,no,Scharnhorststra&szlig;e,Scharnhorststraße,True,7,other,48151,3.5,,2.0,3.0,3,False,4,Münster,Pluggendorf,"Dieses Angebot richtet sich an Pärchen und Berufstätige! Diese freundliche, neuwertige Wohnung in der zweiten Etage zeichnet sich durch eine gehobene Innenausstattung aus und kann zum 01.10.2018 bezogen werden. Zu dem Objekt zählen dreieinhalb schöne Zimmer. Die letzte Modernisierung fand erst vor Kurzem, im Jahr 2017, statt. Über einen Fahrstuhl gelangen Sie bequem in die entsprechende Etage. Besonders hervorzuheben ist auch der Balkon, auf dem es sich wunderbar vom Alltag erholen lässt. Ihnen stehen außerdem eine moderne Einbauküche zur Verfügung.","2.OG, helle Räume mit großen Fenstern, hohe Decken moderne, großformatige Fließen in Wohnbereich, Küche, Bad und Flur drei große Zimmer mit ~20qm Abstellraum mit ~6qm Küche mit Glasschiebetür Bad mit Dusche Rolladen gehobene, moderne Ausstattung Kernsanierung in 2017 (neuer Elektrik Aufputz/neue Heizkörper/neue Türen/Anstrich/Bodenbelag etc.) Balkon ist von zwei der drei großen Zimmer begehbar",,,2017.0,90.76,0.1915,Sep18,1033.3344
Nordrhein_Westfalen,77.0,,,,False,True,2,5.69,,676.5,,111371743,,,False,Nordrhein_Westfalen,True,,522.5,546,55.0,Münster,first_time_use,,,Bredeheide 1 / Roxeler Str.,Bredeheide_1_/_Roxeler_Str.,True,4,,48161,2.0,,,,2,False,2,Münster,Roxel,In Münster-Roxel entstehen derzeit zwei Mehrfamilienhäuser mit je 12 Wohneinheiten auf 3 Etagen. Beide Objekte verfügen jeweils über einen Aufzug und Kellerräume zu jeder einzelnen Wohnung.,"Die Wohnungen bieten ein Schlafzimmer, ein Wohnzimmer mit Balkonzugang , ein Bad und einen Hauswirtschaftsraum. Zudem gehören zur Anlage 22 Garagen und 7 Stellplätze. Damit besteht die Möglichkeit, eine Garage (55 €/mtl.) bzw. einen Stellplatz (35 €/mtl.) anmieten zu können.",77.0,,,,,May19,592.0145
Nordrhein_Westfalen,320.0,floor_heating,,,False,True,4,,,1720.0,2013.0,84243784,1.0,district_heating,False,Nordrhein_Westfalen,True,8.0,1400.0,68,93.47,Münster,mint_condition,sophisticated,negotiable,Piusallee,Piusallee,True,7,ground_floor,48147,3.0,3.0,,2.0,3,False,4,Münster,Schlachthofviertel,"Die ca. 93 m² große 3-Zimmer-Wohnung, Wohnküche, 2 Schlafräume, Badezimmer, Gäste-WC, Abstellraum befindet sich im Erdgeschoss in einer modernen Stadtvilla, in der 6 Mietparteien bestehen. Unter der Stadtvilla befindet sich eine helle und großflächige Tiefgarage. Vom Keller aus erreichen Sie Ihre Wohnung barrierefrei durch den Personenaufzug.","Die großzügig geschnittene Wohnung erfüllt alle Anforderungen an stilvolles Wohnen auf höchstem Niveau. Ein großer und lichtdurchfluteter Wohn-Essbereich schließt direkt an die offene Küche und bietet eine angenehme Wohnatmosphäre. Von hier aus haben Sie den Zugang in die beiden Schlafräume sowie den Zugang zur Terrasse. Eine luxuriöse Ausstattung mit Eichenparkettboden, hochwertigen Fliesen, Fußbodenheizung und elektrisch betriebenen Rollläden wird Sie begeistern. Das luxuriöse Designbad inklusive Dusche und Badewanne ist mit einem Einbauwaschtisch, Auszugschubladen, Handtuchheizkörper und beleuchtetem Wandspiegel vollständig eingerichtet.",,,,,,Feb20,1006.101733
Nordrhein_Westfalen,200.0,,ONE_YEAR_FREE,,False,True,8,5.32,5.0,,,106705681,1.0,,False,Nordrhein_Westfalen,False,,1350.0,,104.5,Münster,first_time_use,,,no_information,,False,7,apartment,48145,3.0,,4.0,,3,False,5,Münster,Mauritz_Mitte,"Diese moderne Neubauwohnung befindet sich in den letzten Zügen der Fertigstellung und kann frühestens zum 01.09. übergeben werden. Sie unterteilt sich in einen großzügigen Wohn-/Essbereich mit integrierter Küche, ein Schlafzimmer mit separatem Ankleidezimmer und angrenzendem Masterbad mit Dusche und Wanne sowie ein kleines Arbeitszimmer, ein Hauswirtschaftsraum und ein Gäste-WC. Ein Kinderzimmer ist nicht vorhanden. Bequem erreichen Sie die Wohnung mit dem Aufzug. Die Wohnung ist mit allen Räumen zum Hinterhof gelegen und gewährleistet damit in allen Zimmern einen tollen Blick über Münster. Vervollständigt wird diese exklusive Wohnung mit einem kleinen Kellerraum und einem PKW-Stellplatz. Der Energieausweis befindet sich in Vorbereitung und wird nachgereicht.","Die Wohnung ist in allen Wohnbereichen mit edelem Eichenholz-Parkett belegt. Die Bäder sind mit modernen Fliesen ausgestattet. Im Masterbad mit hochwertigen Details finden Wanne, Dusche und ein Doppelwaschtisch Platz. Die Gegensprechanlage mit Kamera ist ein weiteres Detail. Die automatische Lüftung garantiert ein perfektes Raumklima. Große Fenster mit elektrischen Rollläden spenden viel Helligkeit und unterstreichen den freundlichen Gesamteindruck. Der großzügige Balkon lässt eine vielseitige Nutzung zu und lädt zu schönen Stunden im Freien ein.",,,,90.76,0.1915,Sep18,1124.82755
Nordrhein_Westfalen,330.0,oil_heating,ONE_YEAR_FREE,,False,True,0,4.74,40.0,1870.0,,113861434,1.0,,True,Nordrhein_Westfalen,False,,1540.0,40b,110.0,Münster,fully_renovated,luxury,,Scheffer Boichorststr.,Scheffer_Boichorststr.,False,8,apartment,48149,4.0,,2.0,2.0,4,True,5,Münster,Sentrup,"Top Dachgeschosswohnung in einem 4 Familienhaus, großer Balkon, mit dem Blick in den Garten, renoviert, Gartennutzung mit UG, 1540,- €, zzgl. 330,- € NK incl. HK, zzgl. Autostellplatz 60,- €, zzgl. Kaution",,,,2019.0,,,Oct19,1184.029
Nordrhein_Westfalen,60.0,,ONE_YEAR_FREE,,False,False,7,5.74,40.0,460.0,,111405066,,,False,Nordrhein_Westfalen,False,,400.0,,21.0,Münster,,,,no_information,,False,2,apartment,48143,1.0,,0.0,,1,False,1,Münster,Überwasser,"Diese WG-Zimmer befinden sich in einer 2-Zimmer-Wohnung im 1. Obergeschoss eines zentral gelegenen Mehrfamilienhauses. Das große Zimmer ist ca. 21 m² groß und bietet einen Balkon Zugang. Dieses wird für 400 € Monatsnettokaltmiete vermietet. Das kleine Zimmer bietet eine Wohnfläche von ca. 15 m² und wird für 370 € Monatsnettokaltmiete vermietet. Beide Zimmer befinden sich in einem gepflegten Zustand und sind mit einer eigenen Küchenzeile, einem Bettgestellt, einem Schrank sowie einem Tisch voll ausgestattet. Die WG wird komplett neu gegründet und bietet ferner ein weiß gefliestes Badezimmer sowie ein Waschmaschinenanschluss in der Wohnung. Der Energieausweis ist in Bearbeitung.",,,,,,,May19,226.0419
Nordrhein_Westfalen,160.0,central_heating,ONE_YEAR_FREE,,False,True,5,4.21,40.0,1100.0,2017.0,115092455,1.0,natural_gas_light,True,Nordrhein_Westfalen,False,9.0,860.0,,66.0,Münster,mint_condition,sophisticated,no,no_information,,True,6,ground_floor,48149,2.0,41.8,0.0,4.0,2,False,3,Münster,Schloßbezirk,"Die einzigartige Erdgeschosswohnung im neuen Quartier Sentruper Tor, punktet mit traumhaften bodentiefen Fenstern und einer einzigartigen Raumhöhe (ca. 3,50m). Diese seltene Altbaueigenschaft haben Sie in diesem exklusiven Neubau kombiniert. Durch den eigenen Eingang am Rande des Objekts wohnen Sie in einer Wohnanlage und haben trotzdem das einzigartige Gefühl eines Eigenheimes. Die bodentiefen Fenster in der ganzen Wohnung bringen viel Licht. Die großzügige offene Küche mit dem angrenzenden Wohn.- Essbereich  lädt zum Verweilen ein und über das Wohnzimmer und dem Schlafzimmer haben Sie den Zutritt auf eine jeweilige Terrasse, welche durch eine Sichtschutzbepflanzung Ihre Privatsphäre bewahrt. Ein Aufzug bringt Sie und Ihren Einkauf selbstverständlich von der Tiefgarage in das Erdgeschoss, natürlich können Sie auch über das Treppenhaus in das Erdgeschoss gelangen.","Die Wohnung ist mit hochwertigen Materialien ausgestattet. Durch den PVC- Plankenboden in Holzoptik (project- floors 055works) wird die Helligkeit der Räume unterstützt. Dieses Konzept wird auch im Bad fortgesetzt. Die Dusche ist bodengleich gefliest und hat eine Glasabtrennung. Die Wandflächen sind mit einer champagnerfarbenen Fliese ausgestattet. Durch weiße Sanitärobjekte, einen Handtuchwärmekörper, einen Kristallspiegel und verchromte Armaturen wird der exklusive und moderne abgerundet. Eine bauseits gestellte dreigleisige Gardinenschiene ermöglicht eine Verdunklung der großzügigen dreifachverglasten Fenster. Sowie elektronische außen Raffstore, welche über eine Fernbedienung gesteuert werden können. Die Einbauküche passt sich in seiner Funktionalität mit einem 4 Platten Induktionsherd, Backofen, Kühl.-Gefrierkombination, Spülmaschine für den täglichen Einsatz perfekt an. Die weißen Fronten und der hellgrauen Arbeitsplatte fügen sich elegant ins Bild ein.",80.0,A,2017.0,,,Feb20,710.4173999999999
Nordrhein_Westfalen,250.0,central_heating,ONE_YEAR_FREE,,False,True,15,5.75,40.0,1475.0,2016.0,113860372,1.0,gas,True,Nordrhein_Westfalen,True,9.0,1225.0,1,111.0,Münster,mint_condition,sophisticated,no,Hoher Heckenweg,Hoher_Heckenweg,True,7,penthouse,48147,3.0,60.0,2.0,2.0,3,True,5,Münster,Rumphorst,2017 fertiggestellter barrierefreier Neubau mit Tiefgarage in direkter Stadtrandlage am Pumpenhaus. 7 Minuten mit dem Rad zum Prinzipalmarkt. Großzügige und lichtdurchflutete 111m² Wohnung mit Südbalkon (Eckbalkon) mit Blick auf die Kirchtürme der Stadt.,"Wohnraum, Diele und Schlafzimmer mit Eichendielenparkett, Bad, Gäste WC u. der riesige Abstellraum mit Fliesen. Duschbad mit bodentiefer Dusche (auf Wunsch mit Glaskabine ohne Aufpreis). Bäder mit Spiegeln und Beleuchtung; elektrische Rolladen.",,B,2017.0,,,Oct19,1194.7929
